source_id,source_row,source_sentiment,source_balanced_train,text,gt_pro_womens_march
wm_3229,3229,1.0,0.0,@flo_tweet @womensmarch love u💕,1
wm_3230,3230,1.0,0.0,RT @WomenOccupyHwd: We Are Marching in L.A. Are you?#WomensMarch JOIN US! Email us at [EMAIL] 4 details! \n@womensmarchla ht…,1
wm_3231,3231,1.0,0.0,RT @FullerProject: Police say more than 100k marchers in Boston! #WomensMarch https://t.co/TX6oxXj0NB,1
wm_3232,3232,1.0,0.0,NOT IN OUR COUNTRY!! https://t.co/gMY906GVrR,1
wm_3233,3233,1.0,0.0,#GOPMisogyny huge part of #Trump campaign. https://t.co/9k6HjMaM1M,1
wm_3234,3234,1.0,0.0,RT @FeministSpag: Fav pic so far 💕 #Ottawa #WomensMarch https://t.co/WoOPmwiaSX,1
wm_3235,3235,0.0,1.0,RT @Equal_Eagle: I get the #womensmarch today but I don't get why you left your signs all over in the streets be respectful and clean up af…,0
wm_3236,3236,0.0,1.0,https://t.co/tO2Ti6XLym Hope you and womensmarch attendees NEVER EVER meet this pervert – ALONE !!! https://t.co/HKoEnjsENf,0
wm_3237,3237,0.0,0.0,"RT @jasonporath: And he said no. Buckle up, fellow #WomensMarch goers - don't let agents provocateur derail anything. https://t.co/mpl2boXZ…",1
wm_3238,3238,1.0,0.0,RT @Part_ofMoi1D: Waking up to photos of the #WomensMarch all over my feed! Congrats to all the protesters for standing up for what they be…,1
wm_3239,3239,0.0,0.0,"While I love seeing how many people took part, it's sad and gross and a bit scary that it came to this. This is 2017, FFS! 😥😡 \n#WomensMarch",1
wm_3240,3240,1.0,0.0,@womensmarch ...you are welcome....I was honored,1
wm_3241,3241,0.0,0.0,I had to mute his azz.... He tried to drag Hillary throughout the entire election. https://t.co/fjcPVyBbO3,1
wm_3242,3242,0.0,1.0,RT @ott_deb: #WomensMarch Its 2017 &amp; these woman STILL think we're not equal. Some people will always think of themselves as victims. #Vic…,0
wm_3243,3243,0.0,0.0,RT @susanamas: Canada's Prime Minister @JustinTrudeau gives kudos to #WomensMarch protesters... Not something you see everyday. #cdnpoli #o…,1
wm_3244,3244,1.0,0.0,RT @MeganMegaMegMe: So moved by all the photographs of #WomensMarch around the world! INCREDIBLY proud/grateful to @VulvaLaRevolt for reppi…,1
wm_3245,3245,1.0,1.0,RT @Haya_GS: Women of the world unite &amp; help your sisters in Saudi theyre enslaved! \n#WomensMarch \n#StopEnslavingSaudiWomen \n#سعوديات_نطلب_اس…,0
wm_3246,3246,1.0,0.0,RT @MarleeMatlin: Power to every single #woman on earth. #WomensMarch https://t.co/3mHCDELCkZ,1
wm_3247,3247,1.0,0.0,@MILCK LOVE THIS SONG! Hope it becomes our battle cry! #womensmarch #LoveTrumpsHate #MILCK #anthem #icantkeepquiet https://t.co/QHRvVxHvgu,1
wm_3248,3248,1.0,0.0,When the march is lit #WomensMarch https://t.co/8oZI4tq7Km,1
wm_3249,3249,0.0,1.0,@FoxNews @POTUS this to me looks like a huge waste of time. There are bars out there people with ice cold beers. #WomensMarch,0
wm_3250,3250,1.0,0.0,keep doing this kind of people famous https://t.co/2qt8gzqljq,1
wm_3251,3251,0.0,0.0,RT @dukebob888: THE RESISTANCE AGAINST TRUMP GOING PENTAGRAMIC.... OMG ...... https://t.co/cdlYPZJem6,1
wm_3252,3252,0.0,0.0,Approaching the Trump Tower #WomensMarch #NewYork https://t.co/SvGvE6u1Xm,1
wm_3253,3253,1.0,0.0,RT @brooklynvegan: Check out pics from the @womensmarch on Washington https://t.co/ckebAmCSz0 https://t.co/xj5v5mkxkB,1
wm_3254,3254,1.0,0.0,RT @LGBT_Activist: Thank you Finland! People in Finland protest Trump by marching in the #WomensMarch https://t.co/U59K4tQ8oI #Equality #Eq…,1
wm_3255,3255,1.0,1.0,RT @Nancy_Nungee: So excited to attend the #indigenouswomenrise circle this Saturday at the @womensmarch in Washington DC! #WomensMarchOnWa…,1
wm_3256,3256,0.0,1.0,RT @KermitandScooby: I'm demanding @womensmarch change thisI'll not support sexist exclusion by either the right or the left@JoyAnnReid @VA…,0
wm_3257,3257,0.0,0.0,Men complaining about #WomensMarch need to get a fucking grip.,1
wm_3258,3258,1.0,0.0,@donlemon Don't forget St. Paul! We were 100K strong! #WomensMarch,1
wm_3259,3259,1.0,0.0,My dad showing his creative side... https://t.co/MVv0fEoE11,1
wm_3260,3260,1.0,0.0,RT @JSlowakiewicz: Truly amazing and inspiring that so many people showed up so bigly! #WomensMarch https://t.co/B2dbRNPdYd,1
wm_3261,3261,1.0,0.0,TRIBE supports #WomensMarch https://t.co/232YmRGW3d,1
wm_3262,3262,1.0,0.0,RT @paul1kirby: Maps of the #WomensMarch locations across US &amp; around the world. Photo of Antarctica march. And the best poster https://t.…,1
wm_3263,3263,1.0,0.0,@oliviamuenter #WomensMarch \n#MargueriteDuras by my late father. \nhttps://t.co/VgDyyuYRri https://t.co/FngUnv326I,1
wm_3264,3264,1.0,0.0,"Those are the sons, grandsons, brothers &amp; possibly fathers of women. With all of the hate we see remember there's good out there. https://t.co/8OfvI5BMzI",1
wm_3265,3265,1.0,0.0,"RT @LotteLeicht1: #WomensMarch \n \nYesterday, millions of people gathered across the world, to stand together for human rights for all. \n \nIt's…",1
wm_3266,3266,1.0,1.0,"People are now saying 8,000+ people participated in #MarchOnMain in Park City. #WomensMarch",1
wm_3267,3267,1.0,1.0,So proud my city https://t.co/UoBUg2V1HN,1
wm_3268,3268,1.0,0.0,Go marchers. Be proud. Stay vigilant. https://t.co/9xCX27lt2j,1
wm_3269,3269,1.0,0.0,@tombellino @MoSayed2 @realleman @AlexLFisher @raymondbraun @womensmarch The state of California has passed legislation,1
wm_3270,3270,1.0,0.0,The Inauguration of Trump: Pie Reacts. https://t.co/QT5jcm2dHN @MaryEMcGlynn @blumspew #WomensMarch love this guy,1
wm_3271,3271,1.0,0.0,RT @LWV: A guide to inauguration &amp; @womensmarch events and where to eat in DC @eatyourpizza @DenizensBrewing supporting @LWV \nhttps://t.co/…,1
wm_3272,3272,1.0,1.0,holy shit. https://t.co/fEi7cIjdpI,1
wm_3273,3273,1.0,0.0,"Go, Rhode Island! \n \n#womensmarch https://t.co/Kae3G6r3o2",1
wm_3274,3274,1.0,0.0,#WomensMarch @SenDuckworth Tammy Duckworth https://t.co/5Gs2goom8m,1
wm_3275,3275,0.0,1.0,@FFL_of_America is religious extremism hiding behind a veil of female empowerment #WomensMarch,0
wm_3276,3276,1.0,0.0,So proud that so many women and men came together today to stand up for something bigger and more important than all of us. #WomensMarch,1
wm_3277,3277,1.0,0.0,.@suntrine1 on #Periscope: #WomensMarch Washington D.C. View from above WOW https://t.co/EotZkqHefK,1
wm_3278,3278,0.0,0.0,"RT @ResistanceParty: #TheResistance Stands Together!! Across the US &amp; the World, we will fight against those who seek to destroy liberal de…",1
wm_3279,3279,0.0,0.0,RT @blackmetalpics: ONIELAR \nDarkened Nocturn Slaughtercult \nAll women deserve respect #WomensMarch #BlackMetal https://t.co/gxbLaDTGNP,1
wm_3280,3280,1.0,0.0,RT @GerresDPM: Ready for the #WomensMarch with @RepRaskin! #ILookLikeASurgeon https://t.co/w0rq7DfdBX,1
wm_3281,3281,1.0,0.0,Crying. I love this https://t.co/XZMxTeakTX,1
wm_3282,3282,0.0,0.0,"Unfortunately @realDonaldTrump you can be pitiful or you can be powerful, but you can't be both at the same time ~Meyers #WomensMarch",1
wm_3283,3283,0.0,1.0,RT @BonzerWolf: She lives in 🇬🇧 most of the time. She is free to renounce her 🇺🇸 citizenship https://t.co/dkHNFWrSqm,0
wm_3284,3284,0.0,0.0,..And now the #Mississippi Theme song Who let the Dogs out.. in #Wlox #goldenshowers \n#Indivisible #WomensMarch https://t.co/bqjVZsVHZY,1
wm_3285,3285,0.0,1.0,The modern day equivalent to Jews holding up posters advocating for newly formed Socialist party in 1933 Germany. Think it through Ladies. https://t.co/RE6vAJDbaD,0
wm_3286,3286,1.0,0.0,RT @antonnewcombe: Thanks Ladies #WomensMarch 💪🚶🏼‍♀️🚶🏼‍♀️🚶🏼‍♀️🚶🏼‍♀️🚶🏿‍♀️🚶🏿‍♀️🚶🏽‍♀️🚶🏻‍♀️🚶🏻‍♀️🚶🏻‍♀️💕❤️ https://t.co/XhvwOQOX7k https://t.co/b…,1
wm_3287,3287,0.0,0.0,"RT @jaunte: It's more of a \bankers and white supremacist thugs\"" movement. https://t.co/DJf9dIHN5B""",1
wm_3288,3288,1.0,0.0,Women around the world. #Liverpool #WomensMarch #Trump @gingerliu #GLIUPHOTO #flickr https://t.co/HJk9c4cfEN,1
wm_3289,3289,1.0,0.0,Not marching today for various reasons but fully supporting those who are. Be active where you can and VOTE IN THE PRIMARIES! #WomensMarch,1
wm_3290,3290,0.0,0.0,"Coastal elites, eh? Here’s a #WomensMarch of 5,000 people in Birmingham, Alabama. https://t.co/mqGBeBafkn",1
wm_3291,3291,1.0,0.0,"#gratitude #nastywomen #WomensMarch so grateful to be alive to witness this unprecedented, worldwide demand for human rights!!❤❤❤",1
wm_3292,3292,1.0,0.0,I spent the day at #WomensMarch in #oakland. One of the best and most inspiring days of my life.… https://t.co/YfXBJKvxu1,1
wm_3293,3293,1.0,0.0,Hey Congress! Read this and think about today ! #lovearmy #WomensMarch #onnotice https://t.co/y1QmD1rcyT,1
wm_3294,3294,1.0,0.0,"RT @HucksterDucker: US papers could use some serious help with their counting skills. \Hundreds of thousands?\"" \""Over a million\"" while factu…""",1
wm_3295,3295,1.0,1.0,"I respect your decision of who to let handle you, doctor you, love you. I choose to let you be the whole you,the God you. #WomensMarch https://t.co/ePEzWwbyC8",1
wm_3296,3296,1.0,0.0,"RT @emilylhauser: \If you thought I was nasty before, buckle up buttercup.\"" #SeenAtTheMarch #WomensMarch #Resist""",1
wm_3297,3297,1.0,0.0,RT @jamillahjames: SOLIDARITY with all marching today ✊🏾✊🏼✊🏻✊🏿✊️#WomensMarch #WomensMarchOnWashington,1
wm_3298,3298,1.0,0.0,"Steven Universe - \Giant Woman\"" Song appropriate(?) for yesterdays awesome #WomensMarch https://t.co/UxEA25iyK2""",1
wm_3299,3299,1.0,1.0,"RT @marymauldin: Leader of #WomensMarch is Islamist &amp; powerful sharia proponent. Hamas, CAIR operative. https://t.co/HPjT9z9Glw",0
wm_3300,3300,1.0,0.0,RT @PatranyaKIRO7: Thousands already gathered at Judkins Park for #womensmarch Seattle.@KIRO7Seattle will be along route and talk to those…,1
wm_3301,3301,0.0,0.0,It's a little weird/telling that we're debating crowd size in the first hours of the Trump administration. #WomensMarch https://t.co/J5FCP1rjAC,1
wm_3302,3302,1.0,0.0,"\Never doubt that we're valuable, powerful and deserving\"" #girlspower #womensmarch #womensrightsarehumanrights #begreat #FelizLunes 🌞🍀 https://t.co/U4z3oLXUOi""",1
wm_3303,3303,0.0,0.0,RT @tomsin83: #WomensMarch proves most people don't like the idea of #PresidentTrump Just like the election did. \n#WomensMarchOnWashington…,1
wm_3304,3304,1.0,0.0,#WomensMarch will be a peaceful protest. Any attempt to make people think otherwise is foolish and will be found out. @GOP @realDonaldTrump https://t.co/rsO4aYCl0n,1
wm_3305,3305,0.0,1.0,"OK, \not very bright\"" from my previous Tweet was a major understatement. #WomensMarch #NoMandate #AFewOarsShortofaCrew https://t.co/I9gGeBvVGh""",1
wm_3306,3306,1.0,0.0,RT @PhoebeLondon: You can't comb over misogyny. #LoveTrumpsHate #WomensMarch #WomensMarchparis https://t.co/UyeWEZCanZ,1
wm_3307,3307,0.0,1.0,@JuddApatow We knew already we just wished really hard to be wrong. #WomensMarch #ImpeachmentSoon,1
wm_3311,3311,0.0,0.0,"\n https://t.co/qyhSGkDHXl""",1
wm_3312,3312,1.0,0.0,"RT @peterdaou: Maxine Waters sends a pointed message to Trump: \You're not going to take the country down the path you think you're going t…""",1
wm_3313,3313,1.0,0.0,Kambree Kawahine Koa @KamVTV 1h1 hour ago \nMore \n In honor of #WomensMarch 👌🏽 \nThis pussy is a #WomanForTrump... https://t.co/4b3Efs49pF,1
wm_3314,3314,1.0,0.0,RT @plainy: This is Texas. #WomensMarch #austin #texas @JohnCornyn @tedcruz https://t.co/BZX9IPFoSB,1
wm_3315,3315,0.0,1.0,"@HillaryClinton When you support the Muslim sharia law, you are a supporter of this type of behavior. don't let them fool you. #womensmarch https://t.co/512a7EcrMl",0
wm_3316,3316,1.0,1.0,@DemiHughes @Jillzarin @POTUS @womensmarch @DorindaMedley Well the signs and post on social media state something different. I am a women and believe in power for the women but not hypocrisy.,0
wm_3317,3317,0.0,1.0,@jtl2000 Did you walk in the #fake #womensmarch with a vagina on your head? 😂😂😂😂😂😂😂😂😂,0
wm_3318,3318,1.0,1.0,"\I'm gonna go to #traderjoes while all the women are marching.\"" - @DAVEKUSH #womensmarch""",0
wm_3319,3319,0.0,0.0,PREACHHHHH ASHLEY👏🏽👏🏽👏🏽👏🏽 DAMN NEAR CAUGHT THE HOLY GHOST WATCHING THIS https://t.co/sSlY282L6G,1
wm_3320,3320,1.0,0.0,RT @LatinoVoices: 37 stunning photos from women's marches around the world #WomensMarch https://t.co/jiJ5DdsLKC,1
wm_3321,3321,0.0,0.0,Activists are planning new anti-Trump marches and rallies on April 15 https://t.co/qsR6yZdM5p #WomensMarch #EqualityforAll #EqualRights,1
wm_3322,3322,1.0,1.0,"Peep The 992's, Though. https://t.co/WTxLfVq7JZ",1
wm_3323,3323,1.0,0.0,My flight! #WomensMarch https://t.co/JAVCtQ02Mo,1
wm_3324,3324,1.0,0.0,"#WomensMarch \n \nFrom my hometown, Chattanooga, Tennessee USA: https://t.co/DK6u85emHS",1
wm_3325,3325,1.0,0.0,Whose ready for another #WomensMarch ? https://t.co/IR4qSuwhQ6,1
wm_3326,3326,1.0,0.0,"My theme for 2017: \Don't you know your queen?\"" #myfirstTweet #WomensMarch""",1
wm_3327,3327,0.0,0.0,RT @BassthebeastNYC: Check out Heavenly Assassin (Prod By Jamel at https://t.co/LyJ4ZpiHkw) (HQ) https://t.co/wri9AqNMLj #WomensMarch #Wom…,1
wm_3328,3328,1.0,0.0,"For a lot of people, yesterday's dreary weather might have symbolized dread while today's nice weather could symbolize hope. #WomensMarch",1
wm_3329,3329,0.0,1.0,RT @nathaniel_grime: Then why aren't pro-life women invited to March? https://t.co/QDkIEk9mbS,0
wm_3330,3330,1.0,0.0,RT @myvintagevogue: These boots were made for marching #womensmarch #DTLA @womensmarch,1
wm_3331,3331,0.0,0.0,RT @BBCNews: #WomensMarch: UK protesters join anti-Donald Trump demonstrations \n \nhttps://t.co/pD1HwEZf5k https://t.co/6Jjg44APLU,1
wm_3332,3332,1.0,1.0,"RT Suzi3D: Signs I'd expect to see at womensmarch: \Women of Iraq Are Our Sisters\"" \""Women Of Libya Are Our Sisters\"" \""Women Of Syria Are Our…""",0
wm_3333,3333,1.0,1.0,"\Respect my existence\"" https://t.co/yHWnHyX7Fu""",1
wm_3334,3334,0.0,1.0,Why don't you also be a lady and MYOFB. \n \n🙄🍵 https://t.co/eDhUVf0Q4X,0
wm_3335,3335,1.0,1.0,Why I love living in DC! https://t.co/Po3bgvJhtU,1
wm_3336,3336,1.0,0.0,"RT @VanierCycles: There will be many pics of the #WomensMarch from Laurier near Bronson. Looking down the street from the hill, can't see t…",1
wm_3337,3337,1.0,0.0,RT @Brown_Saraah: My favorite signs out of the ones I've seen so far: #WomensMarch https://t.co/QYicfKpkgq,1
wm_3338,3338,1.0,0.0,#Trump chooses a Pro Settlement funder🙈to possibly broker peace between Israel&amp; #Palestine ● #WomensMarch #Gma #Nyc https://t.co/IZ3Hw0CyPP,1
wm_3339,3339,1.0,0.0,37 stunning photos from women's marches around the world #WomensMarch #solidarity #icantkeepquiet,1
wm_3340,3340,1.0,0.0,The line getting into Greenbelt Metro for the #WomensMarch in DC . There's a larger line converging with this one. This is beautiful. https://t.co/fDZtPZdwaJ,1
wm_3341,3341,1.0,0.0,"RT @mmbehm: The @womensmarch is trying to get a more accurate headcount. If you were there, text COUNT ME to 89800 and spread the word!!",1
wm_3342,3342,1.0,1.0,This one is for my @creativemorning friends from the USA. Booooom Not This Pussy! #WomensMarch \n#WomensMarchAMS https://t.co/Ar4tAnnZsX,1
wm_3343,3343,1.0,0.0,"@repjohnlewis #WomensMarch John,keep up the good work of uncovering DJT conflicts. Need something to surface fast or else protestors give up",1
wm_3344,3344,0.0,0.0,@realdeancain Here is your answer. \nDecriminalised pimping achieves pimp's rights - not women's rights. @WomensMarchIRE @womensmarch https://t.co/UGguxxkKoP,1
wm_3345,3345,1.0,0.0,"RT @LibDemDiversity: Marriot Hotel, Grosevnor Square 11.45 meeting point for #WomensMarch tomorrow. @sarahjolney1 &amp; @joswinson will be in a…",1
wm_3346,3346,1.0,0.0,"I've been in such a rough place since Nov 9th for so many reasons, yesterday was so powerful, empowering, &amp; needed. Thank you #womensmarch",1
wm_3347,3347,1.0,0.0,I need this! https://t.co/d34178fr75,1
wm_3348,3348,0.0,0.0,RT @JSavoly: Nina Turner Calls B.S. On Jake Tapper For Backing Trump's Claim Protesters Didn't Vote #WomensMarch #NotMyPresident https://t…,1
wm_3349,3349,1.0,0.0,RT @Alice3Albuquerq: The Supergirl https://t.co/RqAyOvl7pN,1
wm_3350,3350,1.0,0.0,More #WomensMarch covers https://t.co/MvErfhOnK2,1
wm_3351,3351,1.0,0.0,We shall overcomb. #womensmarch #womensmarchindy #twitter https://t.co/uskDYA7X7F https://t.co/wtBFwYQdRv,1
wm_3352,3352,1.0,0.0,RT @OIAMKim: Facts Matter 🇺🇸 \n \n#BosWomensMarch \n#WomensMarch https://t.co/VrMoOiIIkT,1
wm_3353,3353,1.0,0.0,RT @seanfromenderby: #Inauguration in 53 seconds... #Trump #PresidentTrump #WomensMarch https://t.co/R56voTeWnV,1
wm_3354,3354,1.0,0.0,@msjillslay11 Your tribe. ❤️❤️ https://t.co/gJwxt5yE5m,1
wm_3355,3355,0.0,0.0,"not gonna lie, I sing the fuck out of some @TobyKeithMusic and I'm going to @womensmarch #diversity #takesallkinds #freedom",1
wm_3356,3356,1.0,0.0,"We. Are. The. Popular. Vote! ✊ #womensmarch @ 14th Street (Washington, D.C.) https://t.co/JEWy9kfSwT",1
wm_3357,3357,1.0,1.0,Jamaica represented in yesterday's #WomensMarch at the National Mall in Washington DC. \n \n https://t.co/qrhxTBfgae,1
wm_3358,3358,0.0,1.0,RT @jeanniology: Those dumb ass men at the #WomensMarch wearing those stupid pink hats really need a good dose of General Mad Dog Mattis #t…,0
wm_3359,3359,1.0,0.0,RT @oumaimajaur5h: Get up ! Stand up for your rights !! #WomensMarch #WomenWhoHaveInspiredMe https://t.co/MluBMtO1BZ,1
wm_3360,3360,1.0,0.0,"RT @mamasboutique: Women's rights are human rights. To all the women AND men who marched yesterday, we salute you! Let's rise. #WomensMarch…",1
wm_3361,3361,1.0,1.0,"With Barry, they are all that ex girlfriend who just can't move on. No love will ever live up to him. \n#WomensMarch",0
wm_3362,3362,0.0,0.0,@DebraMessing DC is flooded w/ ppl opposing Trump fascism. People must STAY in the streets. Can you RT? https://t.co/HbzFnZifdo #WomensMarch,1
wm_3363,3363,0.0,1.0,"This isn't the #Congress we want in place. \The People's Congress\"" NOT \""Wall Street's\"" Congress\"". - @EstrasBlogTips https://t.co/EddNunUeus""",1
