source_id,source_split,source_row,source_dataset,source_target_mention,text,gt_stance_toward_trump
trump_train_652,train,652,Kawintiranon,0.0,"biden, for the millionth time says: \...that's number one, and number two...\""\n\n#obnoxious\n\n#demdebate""",Neutral
trump_train_653,train,653,Kawintiranon,0.0,"my dad died 26 years ago today. i was 5 months old the first time he saw me. he was a a hospitalman in the navy in wwii, then attached to the marines as a corpsmsn and called back to fight in the korean war. when i cast my vote for joe biden, it will be for my dad.",Oppose
trump_train_654,train,654,Kawintiranon,1.0,6 #democratic mayors in #minnesota endorse #trump for reelection HTTP,Support
trump_train_655,train,655,Kawintiranon,1.0,"one of the most memorable days of my life... \n\njan 20, 2017 invited guest to the trump inauguration 🇺🇸 \n\nthat’s me circled, in my red leather jones new york jacket! \n\njust look at the real turnout! \n\n@USER #maga HTTP",Support
trump_train_656,train,656,mtsd,1.0,Anyone ever notice that #DonaldTrump2016 and #Hillary2016 Look like siblings? Maybe even #Brothers.,Neutral
trump_train_657,train,657,mtsd,1.0,#Trump2016 inherited Nixon's scared old white racist underclass. They demand attention &amp; also exist in the #democraticparty. #Hillary2016,Oppose
trump_train_658,train,658,Kawintiranon,0.0,the federal reserve’s new monetary policy framework: a robust evolution. #makeamericagreatagain #keepamericagreat HTTP,Support
trump_train_659,train,659,mtsd,1.0,My Jesuit priest spoke about pregnant refugees such as blessed Mary.All you so called Christians should have empathy #DonaldTrump #TedCruz,Oppose
trump_train_660,train,660,mtsd,1.0,"@CNN Comparing #Trump2016 statements, #Hillary Testimony and #TonyBlair interview. Last 2 look like statesmen and #Trump like \Barney Rubble""",Oppose
trump_train_661,train,661,Titling,1.0,"\Donald J Trump expected to be fire by the people of the United States at anytime, hopefully very soon 🇺🇸👍""",Oppose
trump_train_662,train,662,constance,1.0,RT @HamillHimself: Donald Trump Can&#8217;t Merely Be Defeated&#8212;He and His Deplorables Must Be Crushed via @thedailybeast,Oppose
trump_train_663,train,663,mtsd,1.0,For once I am really gonna look forward to what #DonaldTrump will tweet about #TedCruz and #GoldmanSachs Donald swing for the fence!,Support
trump_train_664,train,664,Kawintiranon,1.0,donald trump jr. got away with killing this animal whose species is on the brink of extinction #care2 HTTP,Neutral
trump_train_665,train,665,Kawintiranon,0.0,@USER i am with you. that's just insane. #voteredfordeath. #votebluetosaveamerica,Oppose
trump_train_666,train,666,Kawintiranon,1.0,"@USER in the trumpists' dreams, they are patriots. meanwhile, 177,000 americans are dead. #maga",Oppose
trump_train_667,train,667,constance,1.0,RT @jimmyhendrixjr: Trump can run for president with no political experience but I need a masters and 5 years experience for an entry level job,Oppose
trump_train_668,train,668,mtsd,1.0,#America Needs Major Surgery To Survive~ONLY Issue? Which Surgeon Does Operation #DonaldTrump or #BernieSanders~#Hillary is Passe #nyt #cnn,Support
trump_train_669,train,669,Titling,1.0,@AngrierWHStaff Trump has brought shame to our country.,Oppose
trump_train_670,train,670,constance,1.0,"no, I never said that -@realDonaldTrump #debate",Oppose
trump_train_671,train,671,semeval,1.0,I'm voting for Donald Trump this election #waitonit,Support
trump_train_672,train,672,constance,0.0,"RT @felixsalmon: I keep on watching this, @NicolaSturgeon is the best politician in the UK. #imwithher",Support
trump_train_673,train,673,mtsd,1.0,"As the opening bell rings today, kids across America will be giggling at the video of #Trump2016 calling #Cruz a Pu$$y",Neutral
trump_train_674,train,674,Titling,1.0,JUST IN: Trump’s Photographer SPEAKS About Their Relationship And His Presidency via @SarahPalinUSA,Neutral
trump_train_675,train,675,Kawintiranon,1.0,"@USER @USER @USER the rallies that trump has been holding daily on tv under the guise of a \briefing\"" have been the best campaign rallies for joe biden!\n\n#votebluetosaveamerica #dumptrump2020""",Oppose
trump_train_676,train,676,constance,1.0,"Donald - I'm sorry, aren't we talking about the Supreme Court? #debate",Oppose
trump_train_677,train,677,mtsd,1.0,How many candidates are brave enough to take questions from their audience at a rally?Y'think #Hillary would?!😂Nope!Just #Trump ! #Trump2016,Support
trump_train_678,train,678,mtsd,1.0,"#HillaryClinton talking about 'Being Presidential,REALLY? Hillary 'Skimmed' 10's of $Millions while SecOfState,NOT! Presidential, #TRUMP2016",Support
trump_train_679,train,679,mtsd,1.0,#Americans turned off obamas last state of the Union address because they are sick of his lip flapping lies #Trump2016 #Cruz2016 #Honest2016,Support
trump_train_680,train,680,mtsd,1.0,Trump will be like a dog chewing on an old bone with this Ted Cruz birther issue. #DonaldTrump #TedCruz,Oppose
trump_train_681,train,681,semeval,1.0,Liberals do not like that @realDonaldTrump is moving up in the polls. #MakeAmericaGreatAgain #TheGreatWallofMexico,Support
trump_train_682,train,682,Kawintiranon,1.0,"trump’s playbook is simple but effective: throw mud, turn a phrase, force concessions &amp; use hyperbole.\n\nand he does this using simple english that connects.\n\nthis makes him very appealing in the age of hashtags &amp; twitter anonymity to push narrow often myopic views.\n\n#debate2020",Neutral
trump_train_683,train,683,Kawintiranon,0.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER none of the #gop clowns have any class and by association none of the people in attendance do either. all suckers and losers!,Oppose
trump_train_684,train,684,mtsd,1.0,...and what exactly is wrong with NY values??? Sounds like #TedCruz is getting desperate. I applaud @realDonaldTrump 's values!👏👏 #Trump2016,Support
trump_train_685,train,685,Kawintiranon,1.0,@USER i like this sign much better : at my nieces elementary school in missouri 🇺🇸 #alllivesmattter #equalityforall #trump2020 #trumplandslide2020 #trumplandslidevictory2020 #2ndamendment #teachersforsafety￼ HTTP,Support
trump_train_686,train,686,mtsd,1.0,"#Trump2016 #Hitlery2016 #Hillary2016 How come no one (including trump) are actually looking at Trump's dealings? He is 1%, not just kissing",Oppose
trump_train_687,train,687,Kawintiranon,1.0,@USER i am really sorry. i am going to go have a pacifico advil right now. goodnight! #fucktrump,Oppose
trump_train_688,train,688,Kawintiranon,1.0,@USER @USER #mastiller gay trump supporters are always the best when theyre triggered #gaysfortrump #trumpisnotwell #dumptrump #njtrash #trump2020 #trumpviolence #gay #covidiots HTTP,Oppose
trump_train_689,train,689,Kawintiranon,1.0,"aww, poor #donaldtheincompetent, the #sadking. feeling #triggered by michelle obama's speech? then i guess you're not looking forward to hearing it again when your #deplorable, soon-to-be-ex wife plagiarizes it at your 'convention'.\n#votebluetosavedemocracy\n#votebluetosaveamerica",Oppose
trump_train_690,train,690,Kawintiranon,1.0,florida’s economy can’t afford another 4 years of trump’s broken promises to florida’s workers and families.🙅‍♀️\nwe’re ready for a real leader like @USER. will you join us in the fight to bring home florida? HTTP,Oppose
trump_train_691,train,691,Kawintiranon,1.0,@USER bravo 👏🏼 👏🏼\ntime for everyone to get together behind #biden (not my first or second choice either) to defeat trump\n#2020elections,Oppose
trump_train_692,train,692,semeval,1.0,@realDonaldTrump Don't let the @GOP tell you how to run! #America doesn't need another politician. #MakeAmericaGreatAgain only,Support
trump_train_693,train,693,Titling,1.0,@rswfire People need breaks. Especially since Trump's victory has been so traumatizing for some of us we forget to pace ourselves.,Oppose
trump_train_694,train,694,Titling,1.0,@realDonaldTrump President Donald Trump you will beat the evil ones. I pray for our future the good times won't last forever. I think our government knows it,Support
trump_train_695,train,695,Kawintiranon,1.0,@USER ✋for sure. #votetrumpout #voteblue,Oppose
trump_train_696,train,696,Kawintiranon,0.0,@USER does bill barr not think the supreme court has better and more important matters to deal with than the hissy fits of a egotistical bigoted orange 74 year old baby complaining about twitter. #demconvention #billbarrhearing @USER @USER @USER,Oppose
trump_train_697,train,697,Titling,1.0,@Cohen_Goes_HAM If I told anyone three years ago Donald Trump would be President of the United States no one would believe me.,Oppose
trump_train_698,train,698,constance,0.0,"I wasn't an Obama supporter when he was elected but damnit, I love our president&#10084;&#65039; sad to see him go&#128547; but #ImWithHer",Oppose
trump_train_699,train,699,constance,1.0,"RT @FoxNews: .@BretBaier: \\""@realDonaldTrump has flipped Nevada... He's expanding his lead in OH, AZ, GA, & MO. He is narrowing the gap in VA and PA.\""\""""",Support
trump_train_700,train,700,mtsd,1.0,"Take a drink every time #cruz says \constitution\"" and \""leave it to the states\"" or just rambles incoherently. #Trump2016""",Support
trump_train_701,train,701,mtsd,1.0,No I don't watch these people. I am very happy pretending they don't exist. #SarahPalin #DonaldTrump #TedCruz,Oppose
trump_train_702,train,702,Titling,1.0,⚡️ “President Trump probably won't like next week's newsstands”,Oppose
trump_train_703,train,703,Titling,1.0,@Nogerup @danajhidalgo Trump is shit. And he is rotten to the core. So I would guess trump shit does rot💩,Oppose
trump_train_704,train,704,constance,1.0,So @realDonaldTrump just said he doesn't agree with his own running mate?!!! #debate #falnation,Oppose
trump_train_705,train,705,Kawintiranon,1.0,"#donaldtrump admitted he knew weeks before the first confirmed us coronavirus death that the virus was dangerous, airborne, highly contagious and \more deadly than even your strenuous flus,\"" and that he repeatedly played it down publicly. HTTP""",Oppose
trump_train_706,train,706,mtsd,1.0,Risa love you but can I get you to reconsider #Hillary2016 to #Trump2016. I love You either way. I can't compromise maybe #Cruz2016 Carson,Support
trump_train_707,train,707,Titling,1.0,"In January, President Trump vowed to hire 5,000 new Border Patrol agents. It never happened #Mimmer #Politics",Oppose
trump_train_708,train,708,mtsd,1.0,#Hillary needs to unveil a plan that keeps her out of prison. She needn't be concerned with #Syria or foreign policy.\n\n#Trump2016 \n#Cruz,Support
trump_train_709,train,709,mtsd,1.0,"#TedCruz promises french fries to school kids. #DonaldTrump brags #VladimirPutin thinks he's a genius. Time to leave Iowa, Dorothy.",Oppose
trump_train_710,train,710,mtsd,1.0,"#Hillary2016 talking about 'Being Presidential, REALLY? CheckOut pics on Internet of SofS Hillary DRUNK! SHE's NOT! Presidential, #TRUMP2016",Support
trump_train_711,train,711,Kawintiranon,0.0,wife has the #democraticnationalconvention in the other room. heard parts of what #heelsupharris had to say. the outright lies that spew from her mouth are mind boggling. i was waiting for lightning to strike her down. #lyingdemocrats,Neutral
trump_train_712,train,712,Titling,1.0,@RealJamesWoods Wish UK had a 'Trump' we might not be in the state we are. Be thankful! Yes he may not be perfect but no one is 🙏,Support
trump_train_713,train,713,Kawintiranon,0.0,"#rt @USER: rt @USER: #demdebate moderator: what will you do about child poverty?\n\nelect @USER should be the answer because...\n\nalmost 650,000 children raised by single moms have risen out of poverty under his leadership!",Support
trump_train_714,train,714,Titling,1.0,Trump ripped by Kinzinger on response to bigotry - Blogs On Politics - Crain's Chicago Business #IL16,Oppose
trump_train_715,train,715,constance,1.0,RT @TheBriefing2016: .@SenateMajLdr is just one of the many Republicans who have called on @realDonaldTrump to release his taxes:,Oppose
trump_train_716,train,716,mtsd,1.0,@Depasquallers @DLoesch \n#Cruz was too snarky. He didNOT look good doing it.smuggie.\n2 weeks to smack Teddy around.\nAnd he will.\n#Trump2016,Support
trump_train_717,train,717,Kawintiranon,0.0,police 'literally saving our lives from a crazed mob\nHTTP\n#rnc2020 #riots2020 #randpaul HTTP,Neutral
trump_train_718,train,718,mtsd,1.0,#DonaldTrump I am an undecided voter However I would love to see the same hard line Qs about lies for #HillaryClinton as donald is receiving,Neutral
trump_train_719,train,719,mtsd,1.0,I read that the Orange County Jail is advertising on #Airbnb. #WTF? #Hillary has reserved two years so she can still campaign. #TRUMP2016,Support
trump_train_720,train,720,mtsd,1.0,Obama would ban the 2nd Amendment. \nLynch would ban the 1st Amendment.\n\nNeither would ban Muslims who kill. \n\n#Trump2016 #Cruz2016,Support
trump_train_721,train,721,Kawintiranon,0.0,this is a blood bath. #democraticdebate,Neutral
trump_train_722,train,722,Kawintiranon,1.0,the best is yet to come - #trump2020 HTTP,Support
trump_train_723,train,723,Titling,1.0,"I liked a @YouTube video BREAKING: SECONDS AFTER CNN REPORTER CALLS HIM RACIST, TRUMP TURNS AROUND AND DOES",Neutral
trump_train_724,train,724,Kawintiranon,1.0,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you for the mention great patriot!!! ❤️👊🏼🇺🇸🦅@USER its ‘past’due time, ‘we the people’ take back our country from this sinister left!!! 🤬💪🏼🙏🏼🎚❤️💪🏼🗽🦅🇺🇸 #armyfortrump #unitedwestand #dividedwefall #votered2saveamerica #kag2020 #wwg1wga 🇺🇸🦅 HTTP",Support
trump_train_725,train,725,semeval,1.0,NASCAR abandons Trump. Some good news to end my day with #Trump,Oppose
trump_train_726,train,726,Kawintiranon,1.0,"asking for a friend, how much did tax payers pay for @USER hair tonight!? #debate2020 #debate #presidentialdebate2020 #election2020 #trump2020 #bidenharris2020",Oppose
