source_fid,source_event_id,source_claim,source_claim_raw,text,gt_protest_claim
LEIPZO0020180113eb6b0073w,LEIPZO0020180113eb6b0073w_1,600.0,labour,Rückkehr der regionalen Gesellschaften,Labour
LEIPZO0020180113eb6o007er,LEIPZO0020180113eb6o007er_1,600.0,labour,auf den Personalnotstand aufmerksam,Labour
LEIPZO0020180113eb6o007er,LEIPZO0020180113eb6o007er_1,600.0,labour,"auf die 162.000 Mitarbeiter hingewiesen werden, die laut einer ver.di-Erhebung in Krankenhäusern fehlen",Labour
LEIPZV0020140204LBFMP350,LEIPZV0020140204LBFMP350_1,600.0,labour,"Wir brauchen mehr Personal, um nicht so viele Überstunden aufzubauen und um unsere Fahrzeuge auch besetzen zu können\",Labour
LEIPZV0020140204LBFMP350,LEIPZV0020140204LBFMP350_1,600.0,labour,"Sie plädieren für eine 48-Stunden-Woche im 24-Stunden-Dienst. \""Die Stadt aber will uns in die Knie zwingen. Wir sollen 52 Stunden arbeiten, davon vier Stunden unentgeltlich\"", erklärte Walther. Alle Versuche, mit dienstlicher Leitung sowie Stadtverwaltung eine Lösung zu finden, seien gescheitert. Ein Plakat richtete sich denn auch direkt an Personalamtschef Frank Pörner: \""Herr Pörner weg die Hörner\"". Auf Flyern wurden zudem \""fehlende bzw. falsche Investitionen\"" kritisiert. Zwar würden Außenwachen gebaut, wichtige Stadtwachen jedoch zerfielen. Kollegen müssten ihre Sachen bereits in Kisten statt in Spinden lagern.",Labour
LEIPZV0020140521ea4b006pt,LEIPZV0020140521ea4b006pt_1,600.0,labour,adäquaten Gehaltserhöhungen,Labour
LEIPZV0020140521ea52000rv,LEIPZV0020140521ea52000rv_1,600.0,labour,"ein Drittel der Arbeitnehmerschaft in \""atypischen Beschäftigungs- und Erwerbsformen\"" befinde",Labour
LEIPZV0020140607ea3a00591,LEIPZV0020140607ea3a00591_1,600.0,labour,Ab Sommer sollen selbstständige Hebammen eine Prämie von knapp 6000 Euro pro Jahr für ihre Haftpflichtversicherung bezahlen,Labour
LEIPZV0020140607ea3a00591,LEIPZV0020140607ea3a00591_1,600.0,labour,"Hinzu kommt, dass sich die Nürnberger Versicherung im Juli 2015 aus der Haftpflicht für freiberufliche Hebammen zurückzuziehen will. Die mittelfränkische Aktiengesellschaft ist aufgrund fehlender Wettbewerber faktisch der einzige Versicherer für selbstständige Hebammen. Steigt die Nürnberger aus, droht der freie Geburtshilfe der Ruin.",Labour
LEIPZV0020140607ea3k007fy,LEIPZV0020140607ea3k007fy_1,600.0,labour,Stellenabbau,Labour
LEIPZV0020140607ea3k007fy,LEIPZV0020140607ea3k007fy_2,600.0,labour,"5,5 Prozent mehr Geld bei einer Laufzeit von zwölf Monaten.",Labour
LEIPZV0020140607ea3v003qf,LEIPZV0020140607ea3v003qf_1,600.0,labour,Kosten für die Haftpflichtversicherung der Hebammen sind drastisch angestiegen,Labour
LEIPZV0020140607ea3v003qf,LEIPZV0020140607ea3v003qf_1,600.0,labour,"Nun hat auch noch der letzte Hebammen-Versicherer angekündigt, Ende Juni 2015 aus der Haftpflicht auszusteigen. Da die Hebammen jedoch verpflichtet sind, sich zu versichern, stehen sie vor dem Ende ihres Berufes.",Labour
LEIPZV0020140626ea6q0000v,LEIPZV0020140626ea6q0000v_1,600.0,labour,Abbau von über 1000 Stellen müsse vom Tisch,Labour
LEIPZV0020140715ea7f00039,LEIPZV0020140715ea7f00039_1,600.0,labour,"arbeiten viele von ihnen rund 52 Stunden pro Woche, vier davon unbezahlt",Labour
LEIPZV0020140715ea7f00039,LEIPZV0020140715ea7f00039_1,600.0,labour,Personalmangel,Labour
LEIPZV0020140820ea8k0001b,LEIPZV0020140820ea8k0001b_1,600.0,labour,"gegen die Pläne, den Standort zu schließen",Labour
LEIPZV0020140918ea9i0001c,LEIPZV0020140918ea9i0001c_1,600.0,labour,Patent-Verkauf zu stoppen,Labour
LEIPZV0020140918ea9i0001c,LEIPZV0020140918ea9i0001c_1,600.0,labour,den Standort erhalten,Labour
LEIPZV0020140918ea9i0001c,LEIPZV0020140918ea9i0001c_2,600.0,labour,gegen die geplante Schließung des Leipziger Werks,Labour
LEIPZV0020141016eaag00003,LEIPZV0020141016eaag00003_1,600.0,labour,"will auch für Zugbegleiter, Bordgastronomen sowie Disponenten verhandeln",Labour
LEIPZV0020141016eaag00003,LEIPZV0020141016eaag00003_1,600.0,labour,fünf Prozent mehr Entgelt für das Zugpersonal,Labour
LEIPZV0020141016eaag00003,LEIPZV0020141016eaag00003_1,600.0,labour,zwei Stunden weniger Arbeitszeit pro Woche,Labour
LEIPZV0020141018eaai00003,LEIPZV0020141018eaai00003_1,600.0,labour,Tarifverträge für das gesamte Zugpersonal abschließen zu können,Labour
LEIPZV0020141020eaak00004,LEIPZV0020141020eaak00004_1,600.0,labour,Das Angebot der Bahn von fünf Prozent mehr Lohn über eine Laufzeit von 30 Monaten wies er zurück,Labour
LEIPZV0020141020eaak0000x,LEIPZV0020141020eaak0000x_1,600.0,labour,Arbeit zu ungünstigen Zeiten tariflich geregelt werden müsse,Labour
LEIPZV0020160314ec3e0002k,LEIPZV0020160314ec3e0002k_1,600.0,labour,ein Lohn-Plus von fünf Prozent für die nächsten zwölf Monate,Labour
LEIPZV0020160314ec3e0002k,LEIPZV0020160314ec3e0002k_1,600.0,labour,höhere Tarifbindung,Labour
LEIPZV0020160314ec3e0002k,LEIPZV0020160314ec3e0002k_1,600.0,labour,Gleichstellung der Berlin-Brandenburger Azubis mit denen in Sachsen,Labour
LEIPZV0020160330ec3u0001g,LEIPZV0020160330ec3u0001g_1,600.0,labour,"Forderungen nach tariflicher Sicherheit der Einkommen, regelmäßigen Lohnerhöhungen, Urlaubs- und Weihnachtsgeld",Labour
LEIPZV0020160413ec4d0001i,LEIPZV0020160413ec4d0001i_1,600.0,labour,fordert fünf Prozent mehr Lohn,Labour
LEIPZV0020160413ec4d0001i,LEIPZV0020160413ec4d0001i_1,600.0,labour,Zudem sollen betriebsbedingte Kündigungen weiter ausgeschlossen werden,Labour
LEIPZV0020160502ec5200030,LEIPZV0020160502ec5200030_1,600.0,labour,gegen Missbrauch von Werksverträgen oder Leiharbeit,Labour
LEIPZV0020160502ec5200030,LEIPZV0020160502ec5200030_1,600.0,labour,bessere berufliche Perspektiven für Jugendliche,Labour
LEIPZV0020160502ec5200030,LEIPZV0020160502ec5200030_1,600.0,labour,Leiharbeits- und Werksverträge wurden aufs Korn genommen,Labour
LEIPZV0020160502ec5200030,LEIPZV0020160502ec5200030_1,600.0,labour,"für Beschäftigungsverhältnisse, die von kurzer Dauer und beispielsweise an den Hochschulen für wissenschaftliche Mitarbeiter",Labour
LEIPZV0020160502ec5200030,LEIPZV0020160502ec5200030_1,600.0,labour,"Jetzt gehe es auch darum, für Betroffene von Leiharbeits- und Werksverträgen deutliche Verbesserungen zu erstreiten und bei den Tarifverhandlungen etwa in der Metall- und Elektroindustrie weiter Druck zu machen.",Labour
LEIPZV0020160622ec6m0001f,LEIPZV0020160622ec6m0001f_1,600.0,labour,fordert die Aufnahme von Tarifverhandlungen,Labour
LEIPZV0020160622ec6m0001f,LEIPZV0020160622ec6m0001f_1,600.0,labour,will die Konditionen des Versand- und Einzelhandels durchsetzen,Labour
LEIPZV0020161005eca50001w,LEIPZV0020161005eca50001w_1,600.0,labour,Die Gewerkschaft Verdi lässt im Kampf um einen Tarifvertrag beim Online-Versandhändler Amazon nicht locker,Labour
LEIPZV0020161005eca50001w,LEIPZV0020161005eca50001w_1,600.0,labour,"Amazon muss verstehen, dass sich die Beschäftigten ohne einen Tarifvertrag nicht zufrieden- geben werden.",Labour
LEIPZV0020161005eca50001w,LEIPZV0020161005eca50001w_1,600.0,labour,"Wir fordern das Unternehmen auf, an den Verhandlungstisch zu kommen.",Labour
StZ_20090216_MLPGB_580,StZ_20090216_MLPGB_580_1,600.0,labour,Tarifstreit,Labour
StZ_20090502_VNLNS_554,StZ_20090502_VNLNS_554_1,600.0,labour,Arbeit für alle bei fairem Lohn,Labour
StZ_20090502_VNLNS_554,StZ_20090502_VNLNS_554_1,600.0,labour,2009 darf kein Jahr der Entlassungen werden.,Labour
StZ_20090502_VNLNS_554,StZ_20090502_VNLNS_554_1,600.0,labour,Die Krise darf nicht auf dem Rücken der Arbeitnehmer ausgetragen werden,Labour
StZ_20090502_VNLNS_554,StZ_20090502_VNLNS_554_1,600.0,labour,"Es geht darum, ob wir irgendwann überhaupt einmal ein Einkommen haben, von dem wir leben können",Labour
StZ_20090506_ETKMB_532,StZ_20090506_ETKMB_532_1,600.0,labour,Hinzu komme auch noch eine schlechte Bezahlung,Labour
StZ_20090506_ETKMB_532,StZ_20090506_ETKMB_532_1,600.0,labour,auf die Verbesserung der Gehaltstarife von Erzieherinnen zielt,Labour
StZ_20090506_ETKMB_532,StZ_20090506_ETKMB_532_1,600.0,labour,"Dazu gehört, dass man die Tarife erhöhen muss",Labour
StZ_20090507_ZWZZW_653,StZ_20090507_ZWZZW_653_1,600.0,labour,"\""Zu wenig Zeit, zu wenig Personal, zu wenig Geld\",Labour
StZ_20090507_ZWZZW_653,StZ_20090507_ZWZZW_653_1,600.0,labour,Ziel ist ein Tarifvertrag zur Gesundheitsförderung und eine höhere Bezahlung für die Erzieherinnen und Erzieher.,Labour
StZ_20090519_EHELA_658,StZ_20090519_EHELA_658_1,600.0,labour,Unmut über die Arbeitsbedingungen in der Kinderbetreuung Luft,Labour
StZ_20090519_EHELA_658,StZ_20090519_EHELA_658_1,600.0,labour,"Dieser symbolische Akt sollte die Überlastung darstellen, unter der viele Erzieherinnen so massiv leiden",Labour
StZ_20090519_EHELA_658,StZ_20090519_EHELA_658_1,600.0,labour,Lärm und andere körperliche sowie psychische Belastungen seien so gravierend,Labour
StZ_20090519_EHELA_658,StZ_20090519_EHELA_658_1,600.0,labour,fordert Verdi neben höheren Löhnen auch einen tarifvertraglich geregelten Gesundheitsschutz,Labour
StZ_20090526_VLAFE_324,StZ_20090526_VLAFE_324_1,600.0,labour,Arbeitsniederlegungen,Labour
StZ_20090527_HBAK_261,StZ_20090527_HBAK_261_1,600.0,labour,Ziel des Ausstands ist ein tarifvertraglich vereinbarter Gesundheitsschutz und eine bessere Bezahlung.,Labour
StZ_20090610_WSIDN_305,StZ_20090610_WSIDN_305_1,600.0,labour,Gesundheitstarifvertrag und eine bessere Bezahlung der Erzieherinnen,Labour
StZ_20090612_EIERC_483,StZ_20090612_EIERC_483_1,600.0,labour,Wir brauchen genügend Geld zum Überleben,Labour
StZ_20090616_UBDKS_196,StZ_20090616_UBDKS_196_1,600.0,labour,für eine bessere Gesundheitsvorsorge und mehr Geld,Labour
StZ_20090617_OEGDS_586,StZ_20090617_OEGDS_586_1,600.0,labour,für eine bessere Gesundheitsvorsorge und eine bessere Bezahlung beteiligt,Labour
StZ_20090704_EAAGK_530,StZ_20090704_EAAGK_530_1,600.0,labour,keinen Hehl aus ihren Forderungen nach einem Ende des Kitastreiks und besseren Bedingungen in den Kindertagesstätten.,Labour
StZ_20090704_EAAGK_530,StZ_20090704_EAAGK_530_2,600.0,labour,"Wir wollen keine Stuttgarter Lösung, wir wollen eine Flächentariflösung",Labour
StZ_20090718_KGAEWV_443,StZ_20090718_KGAEWV_443_1,600.0,labour,Streiks,Labour
StZ_20090721_FWEB_268,StZ_20090721_FWEB_268_1,600.0,labour,"Die Beschäftigten wollten sich nicht länger mit Löhnen zufrieden geben, von denen man nicht vernünftig leben könne,",Labour
StZ_20090811_FSLVAE_266,StZ_20090811_FSLVAE_266_1,600.0,labour,"Die Gewerkschaft fordert für die Beschäftigten eine Lohn- und Gehaltserhöhung von 5,8 Prozent sowie einen Mindestlohn von 8,50 Euro",Labour
StZ_20091014_SSDMR_416,StZ_20091014_SSDMR_416_1,600.0,labour,Sie forderten für Unternehmen von der Bank günstige Kredite und von der Landesregierung wirtschaftspolitische Maßnahmen,Labour
StZ_20091014_SSDMR_416,StZ_20091014_SSDMR_416_1,600.0,labour,Wir werden um den Standort kämpfen\,Labour
StZ_20100309_JGAEAA_535,StZ_20100309_JGAEAA_535_1,600.0,labour,Flexiblere Arbeitszeiten werden deshalb von den Mitarbeiterinnen gewünscht,Labour
StZ_20100401_PGS_548,StZ_20100401_PGS_548_1,600.0,labour,Wir kämpfen um jeden einzelnen Arbeitsplatz\,Labour
StZ_20100401_PGS_548,StZ_20100401_PGS_548_1,600.0,labour,"\""Der Kampf um Arbeitsplätze ist deshalb zugleich ein Kampf, um diese einzigartige industrielle Struktur zu erhalten.\",Labour
StZ_20100503_VGUEIR_511,StZ_20100503_VGUEIR_511_1,600.0,labour,der Erhalt von Arbeitsplätzen,Labour
StZ_20100503_VGUEIR_511,StZ_20100503_VGUEIR_511_1,600.0,labour,Ausbildungsplätze für alle,Labour
StZ_20100503_VGUEIR_511,StZ_20100503_VGUEIR_511_1,600.0,labour,kämpften für den Erhalt ihrer Arbeitsplätze,Labour
StZ_20100503_VGUEIR_511,StZ_20100503_VGUEIR_511_1,600.0,labour,Hart ins Gericht ging Löffler mit Börsenspekulanten,Labour
StZ_20100503_VGUEIR_511,StZ_20100503_VGUEIR_511_1,600.0,labour,"Solidarität sei nötiger denn je \""für gerechte Löhne und einen starken Sozialstaat",Labour
StZ_20100503_VGUEIR_511,StZ_20100503_VGUEIR_511_1,600.0,labour,Beschneidung der Arbeitnehmerrechte,Labour
StZ_20100512_VPFA_313,StZ_20100512_VPFA_313_1,600.0,labour,die deutschen Kommunen in den zurückliegenden 15 Jahren rund eine Million Arbeitsplätze abgebaut,Labour
StZ_20100512_VPFA_313,StZ_20100512_VPFA_313_1,600.0,labour,von Privatisierung und Auslagerung kommunaler Dienstleistungen,Labour
StZ_20100512_VPFA_313,StZ_20100512_VPFA_313_1,600.0,labour,Die Arbeitsplätze fehlten in der aktuellen Wirtschaftskrise,Labour
StZ_20100706_CFTOE_393,StZ_20100706_CFTOE_393_1,600.0,labour,"Das Hauptziel ist eine Anhebung der Arbeitsvergütung um fünf Prozent. Außerdem erhofften sie sich eine Reform der Bedingungen für Nacht- und Bereitschaftsdienste, außerplanmäßige Arbeit und Überstunden. Auch über eine Alterszeitregelung und verbesserte Bedingungen für Neueingestellte solle nachgedacht werden",Labour
StZ_20100715_PGUAE_303,StZ_20100715_PGUAE_303_1,600.0,labour,gegen den Umbau der Töchter Daimler Financial Services und Mercedes-Benz Bank protestiert,Labour
StZ_20110311_BBMVR_599,StZ_20110311_BBMVR_599_1,600.0,labour,Arbeitskampfs für höhere und einheitliche Löhne im Schienenverkehr,Labour
StZ_20110311_BBMVR_599,StZ_20110311_BBMVR_599_1,600.0,labour,ein für alle Mal Schluss machen mit Lohndumping und der Angst um den Arbeitsplatz im Eisenbahnverkehr.,Labour
StZ_20110527_DSSB_257,StZ_20110527_DSSB_257_1,600.0,labour,forderten sie auch im Falle einer Neugründung von Stadtwerken Arbeits- und Entlohnungssicherheit für sich,Labour
StZ_20110726_TBDTS_463,StZ_20110726_TBDTS_463_1,600.0,labour,für eine Fortsetzung des Ausstandes,Labour
StZ_20110806_AUNM_152,StZ_20110806_AUNM_152_1,600.0,labour,einen neuen Manteltarifvertrag für die Beschäftigten im öffentlichen Nahverkehr,Labour
StZ_20110806_AUNM_152,StZ_20110806_AUNM_152_1,600.0,labour,"um kürzere Schichten, eine volle jährliche Sonderzahlung und 30 Tage Urlaub unabhängig vom Alter",Labour
StZ_20120309_KTVDD_122,StZ_20120309_KTVDD_122_1,600.0,labour,Schlecker-Mitarbeiter,Labour
StZ_20120327_BKMFM_461,StZ_20120327_BKMFM_461_1,600.0,labour,"Die Folge sei ein verlorenes Jahrzehnt für den öffentlichen Dienst, in dem die Reallöhne gegenüber der Privatwirtschaft um neun Prozent zurückgefallen seien.",Labour
StZ_20120327_DLWEM_555,StZ_20120327_DLWEM_555_1,600.0,labour,im öffentlichen Dienst gestreikt,Labour
StZ_20120327_DLWEM_555,StZ_20120327_DLWEM_555_2,600.0,labour,Die Leute wollen endlich mehr Geld und nicht wieder weniger,Labour
StZ_20120327_DLWEM_555,StZ_20120327_DLWEM_555_2,600.0,labour,das wollen wir auch bezahlt bekommen,Labour
StZ_20120331_TUEWAI_599,StZ_20120331_TUEWAI_599_1,600.0,labour,"fordern, ihr Einkommen selbst bestimmen zu dürfen",Labour
StZ_20120331_TUEWAI_599,StZ_20120331_TUEWAI_599_1,600.0,labour,die Bearbeitungszeit durchs Jugendamt,Labour
StZ_20120331_TUEWAI_599,StZ_20120331_TUEWAI_599_1,600.0,labour,Mehr Selbstständigkeit für Tagesmütter,Labour
StZ_20120331_TUEWAI_599,StZ_20120331_TUEWAI_599_1,600.0,labour,Betreuung sofort - Bezahlung in nicht absehbarer Zeit,Labour
StZ_20120331_TUEWAI_599,StZ_20120331_TUEWAI_599_1,600.0,labour,Keine Tagesmutter wird pünktlich bezahlt,Labour
StZ_20120331_TUEWAI_599,StZ_20120331_TUEWAI_599_1,600.0,labour,dass sie ihr Einkommen pauschal jeden Monat ausgezahlt bekommen wollen,Labour
StZ_20120331_TUEWAI_599,StZ_20120331_TUEWAI_599_1,600.0,labour,"Außerdem forderten sie, dass Zuzahlungen seitens der Eltern erlaubt sein sollen",Labour
StZ_20120427_DBMNZ_591,StZ_20120427_DBMNZ_591_1,600.0,labour,höhere Reallöhne,Labour
StZ_20120427_DBMNZ_591,StZ_20120427_DBMNZ_591_1,600.0,labour,Sechs Prozent,Labour
StZ_20120427_DBMNZ_591,StZ_20120427_DBMNZ_591_1,600.0,labour,Abkopplung der Branche von der allgemeinen Gehaltsentwicklung,Labour
StZ_20120427_DBMNZ_591,StZ_20120427_DBMNZ_591_1,600.0,labour,besserer Gesundheitsschutz,Labour
StZ_20120427_DBMNZ_591,StZ_20120427_DBMNZ_591_1,600.0,labour,betrieblichen Gesundheitsschutz,Labour
StZ_20120427_DBMNZ_591,StZ_20120427_DBMNZ_591_1,600.0,labour,der Samstag darf nicht verkauft werden',Labour
StZ_20120427_DBMNZ_591,StZ_20120427_DBMNZ_591_1,600.0,labour,Vorruhestand,Labour
StZ_20120504_ESISM_641,StZ_20120504_ESISM_641_1,600.0,labour,unbefristete Übernahme,Labour
StZ_20120504_ESISM_641,StZ_20120504_ESISM_641_1,600.0,labour,Solidarität mit dem Nachwuchs,Labour
StZ_20120515_VOGS_581,StZ_20120515_VOGS_581_1,600.0,labour,mehr Mitbestimmung beim Thema Leiharbeit,Labour
StZ_20120515_VOGS_581,StZ_20120515_VOGS_581_1,600.0,labour,für die unbefristete Übernahme für Azubis,Labour
StZ_20120515_VOGS_581,StZ_20120515_VOGS_581_1,600.0,labour,"6,5 Prozent mehr Entgelt",Labour
StZ_20120515_VOGS_581,StZ_20120515_VOGS_581_1,600.0,labour,mehr Mitbestimmung bei Leiharbeit,Labour
StZ_20120707_GUERUB_567,StZ_20120707_GUERUB_567_1,600.0,labour,Einfluss auf die Beamtenpolitik,Labour
StZ_20120707_GUERUB_567,StZ_20120707_GUERUB_567_1,600.0,labour,"mit Grün-Rot eine Vertrag hinzubekommen, einen Pakt, so wie er ihn schon einmal abschließen konnte",Labour
StZ_20120925_DLLSD_604,StZ_20120925_DLLSD_604_1,600.0,labour,Protestkundgebung des Beamtenbunds,Labour
StZ_20121204_WIDE_99,StZ_20121204_WIDE_99_1,600.0,labour,"lehnt das von der Arbeitgeberseite zuletzt vorgelegte Angebot einer Entgelterhöhung um 2,25 Prozent für 18 Monate ab",Labour
StZ_20130221_SUFA_562,StZ_20130221_SUFA_562_1,600.0,labour,"'6,5 Prozent mehr",Labour
StZ_20130221_SUFA_562,StZ_20130221_SUFA_562_1,600.0,labour,30 Tage Urlaub für alle,Labour
StZ_20130221_SUFA_562,StZ_20130221_SUFA_562_1,600.0,labour,anständig bezahltem Personal,Labour
StZ_20130221_SUFA_562,StZ_20130221_SUFA_562_1,600.0,labour,"warf Schmid auf der Abschlusskundgebung vor, in der Landesregierung den Hardliner bei den Tarifverhandlungen zu geben",Labour
StZ_20130221_SUFA_562,StZ_20130221_SUFA_562_1,600.0,labour,"Nils Schmid bietet 1,5 Prozent mehr Lohn, die sind beleidigend und keine Wertschätzung unserer Arbeit",Labour
StZ_20130221_SUFA_562,StZ_20130221_SUFA_562_1,600.0,labour,"Die 6,5 Prozent mehr decken die Teuerungsrate bei den Lebenshaltungskosten im teuren Ballungsraum kaum",Labour
StZ_20130221_SUFA_562,StZ_20130221_SUFA_562_1,600.0,labour,tarifliche Eingruppierung von Lehrern,Labour
StZ_20130221_SUFA_562,StZ_20130221_SUFA_562_1,600.0,labour,eine gerechtere Bezahlung in der Bildung,Labour
StZ_20130221_SUFA_562,StZ_20130221_SUFA_562_1,600.0,labour,"muss gleich bezahlt werden und nicht wie bisher nach dem Motto ,kleine Kinder, kleines Geld, große Kinder, großes Geld",Labour
StZ_20130306_WADS_620,StZ_20130306_WADS_620_1,600.0,labour,geforderten Tarifabschlusses,Labour
StZ_20130306_WADS_620,StZ_20130306_WADS_620_1,600.0,labour,"Frage des Anstandes und der Moral, die Beschäftigten an der wirtschaftlichen Entwicklung teilhaben zu lassen",Labour
StZ_20130306_WADS_620,StZ_20130306_WADS_620_1,600.0,labour,faire Löhne,Labour
StZ_20130306_WADS_620,StZ_20130306_WADS_620_1,600.0,labour,"rügte der Verdi-Bezirksgeschäftsführer Cuno Hägele vor allem die SPD-Finanzminister, die in der TdL diesmal den Ton angeben",Labour
StZ_20130306_WADS_620,StZ_20130306_WADS_620_1,600.0,labour,"fordern die Gewerkschaften 6,5 Prozent",Labour
StZ_20130306_WADS_620,StZ_20130306_WADS_620_1,600.0,labour,wollen sie die Einkommenslücke zu den Mitarbeitern der Kommunen schließen,Labour
StZ_20130306_WADS_620,StZ_20130306_WADS_620_1,600.0,labour,wird der um vier Tage reduzierte Urlaubsanspruch für Neueingestellte nicht akzeptiert,Labour
StZ_20130306_WADS_620,StZ_20130306_WADS_620_1,600.0,labour,verlangte Eingruppierungstarifvertrag,Labour
StZ_20130306_WADS_620,StZ_20130306_WADS_620_1,600.0,labour,"beklagte, dass tarifbeschäftigte Lehrkräfte bei gleicher Arbeit und Qualifikation bis zu 800 Euro weniger im Monat verdienen als verbeamtete Kollegen, weil die Arbeitgeber die Eingruppierung einseitig vornehmen können",Labour
StZ_20130608_PIHT_86,StZ_20130608_PIHT_86_1,600.0,labour,Druck im Tarifkonflikt,Labour
StZ_20130608_PIHT_86,StZ_20130608_PIHT_86_1,600.0,labour,fordert die Rücknahme der Kündigung des Manteltarifvertrags durch die Arbeitgeber.,Labour
StZ_20130608_PIHT_86,StZ_20130608_PIHT_86_1,600.0,labour,sollen die 220 000 Beschäftigten im Einzel- und Versandhandel pro Stunde einen Euro mehr erhalten,Labour
StZ_20130701_MSVEB_412,StZ_20130701_MSVEB_412_1,600.0,labour,gegen die Verschiebung ihrer Besoldungserhöhung,Labour
